"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"RUS","INDPROD","TOT","IDX2015","M","2004-07",72.62488,
"RUS","INDPROD","TOT","IDX2015","M","2004-08",74.15111,
"RUS","INDPROD","TOT","IDX2015","M","2004-09",72.39735,
"RUS","INDPROD","TOT","IDX2015","M","2004-10",72.759,
"RUS","INDPROD","TOT","IDX2015","M","2004-11",74.06465,
"RUS","INDPROD","TOT","IDX2015","M","2004-12",74.54607,
"RUS","INDPROD","TOT","IDX2015","M","2005-01",73.57556,"B"
"RUS","INDPROD","TOT","IDX2015","M","2005-02",77.6827,
"RUS","INDPROD","TOT","IDX2015","M","2005-03",74.93361,
"RUS","INDPROD","TOT","IDX2015","M","2005-04",75.89139,
"RUS","INDPROD","TOT","IDX2015","M","2005-05",74.19072,
"RUS","INDPROD","TOT","IDX2015","M","2005-06",76.74978,
"RUS","INDPROD","TOT","IDX2015","M","2005-07",76.54714,
"RUS","INDPROD","TOT","IDX2015","M","2005-08",76.56031,
"RUS","INDPROD","TOT","IDX2015","M","2005-09",77.27854,
"RUS","INDPROD","TOT","IDX2015","M","2005-10",77.13113,
"RUS","INDPROD","TOT","IDX2015","M","2005-11",78.28329,
"RUS","INDPROD","TOT","IDX2015","M","2005-12",78.79278,
"RUS","INDPROD","TOT","IDX2015","M","2006-01",78.4,
"RUS","INDPROD","TOT","IDX2015","M","2006-02",79.2,
"RUS","INDPROD","TOT","IDX2015","M","2006-03",80.1,
"RUS","INDPROD","TOT","IDX2015","M","2006-04",80.5,
"RUS","INDPROD","TOT","IDX2015","M","2006-05",81.6,
"RUS","INDPROD","TOT","IDX2015","M","2006-06",80.6,
"RUS","INDPROD","TOT","IDX2015","M","2006-07",81.3,
"RUS","INDPROD","TOT","IDX2015","M","2006-08",82.4,
"RUS","INDPROD","TOT","IDX2015","M","2006-09",82.6,
"RUS","INDPROD","TOT","IDX2015","M","2006-10",83.2,
"RUS","INDPROD","TOT","IDX2015","M","2006-11",83.7,
"RUS","INDPROD","TOT","IDX2015","M","2006-12",84.3,
"RUS","INDPROD","TOT","IDX2015","M","2007-01",85.9,
"RUS","INDPROD","TOT","IDX2015","M","2007-02",85.3,
"RUS","INDPROD","TOT","IDX2015","M","2007-03",86.4,
"RUS","INDPROD","TOT","IDX2015","M","2007-04",85.9,
"RUS","INDPROD","TOT","IDX2015","M","2007-05",86.8,
"RUS","INDPROD","TOT","IDX2015","M","2007-06",87.2,
"RUS","INDPROD","TOT","IDX2015","M","2007-07",88.1,
"RUS","INDPROD","TOT","IDX2015","M","2007-08",87.6,
"RUS","INDPROD","TOT","IDX2015","M","2007-09",87.2,
"RUS","INDPROD","TOT","IDX2015","M","2007-10",87.2,
"RUS","INDPROD","TOT","IDX2015","M","2007-11",89,
"RUS","INDPROD","TOT","IDX2015","M","2007-12",89,
"RUS","INDPROD","TOT","IDX2015","M","2008-01",91.9,
"RUS","INDPROD","TOT","IDX2015","M","2008-02",89.9,
"RUS","INDPROD","TOT","IDX2015","M","2008-03",89.9,
"RUS","INDPROD","TOT","IDX2015","M","2008-04",90.2,
"RUS","INDPROD","TOT","IDX2015","M","2008-05",91.3,
"RUS","INDPROD","TOT","IDX2015","M","2008-06",89.6,
"RUS","INDPROD","TOT","IDX2015","M","2008-07",89,
"RUS","INDPROD","TOT","IDX2015","M","2008-08",89.5,
"RUS","INDPROD","TOT","IDX2015","M","2008-09",88.1,
"RUS","INDPROD","TOT","IDX2015","M","2008-10",85.5,
"RUS","INDPROD","TOT","IDX2015","M","2008-11",79.4,
"RUS","INDPROD","TOT","IDX2015","M","2008-12",76.3,
"RUS","INDPROD","TOT","IDX2015","M","2009-01",76.1,
"RUS","INDPROD","TOT","IDX2015","M","2009-02",76.9,
"RUS","INDPROD","TOT","IDX2015","M","2009-03",76.7,
"RUS","INDPROD","TOT","IDX2015","M","2009-04",76.9,
"RUS","INDPROD","TOT","IDX2015","M","2009-05",77.1,
"RUS","INDPROD","TOT","IDX2015","M","2009-06",77.6,
"RUS","INDPROD","TOT","IDX2015","M","2009-07",78.6,
"RUS","INDPROD","TOT","IDX2015","M","2009-08",78.2,
"RUS","INDPROD","TOT","IDX2015","M","2009-09",78.9,
"RUS","INDPROD","TOT","IDX2015","M","2009-10",79.5,
"RUS","INDPROD","TOT","IDX2015","M","2009-11",81,
"RUS","INDPROD","TOT","IDX2015","M","2009-12",81.2,
"RUS","INDPROD","TOT","IDX2015","M","2010-01",82.6,
"RUS","INDPROD","TOT","IDX2015","M","2010-02",82.6,
"RUS","INDPROD","TOT","IDX2015","M","2010-03",83.5,
"RUS","INDPROD","TOT","IDX2015","M","2010-04",82.6,
"RUS","INDPROD","TOT","IDX2015","M","2010-05",82.8,
"RUS","INDPROD","TOT","IDX2015","M","2010-06",82.8,
"RUS","INDPROD","TOT","IDX2015","M","2010-07",83,
"RUS","INDPROD","TOT","IDX2015","M","2010-08",83.3,
"RUS","INDPROD","TOT","IDX2015","M","2010-09",84,
"RUS","INDPROD","TOT","IDX2015","M","2010-10",85.7,
"RUS","INDPROD","TOT","IDX2015","M","2010-11",86.1,
"RUS","INDPROD","TOT","IDX2015","M","2010-12",86.1,
"RUS","INDPROD","TOT","IDX2015","M","2011-01",87.3,
"RUS","INDPROD","TOT","IDX2015","M","2011-02",87,
"RUS","INDPROD","TOT","IDX2015","M","2011-03",86.7,
"RUS","INDPROD","TOT","IDX2015","M","2011-04",87.7,
"RUS","INDPROD","TOT","IDX2015","M","2011-05",87.7,
"RUS","INDPROD","TOT","IDX2015","M","2011-06",88.2,
"RUS","INDPROD","TOT","IDX2015","M","2011-07",88.5,
"RUS","INDPROD","TOT","IDX2015","M","2011-08",88,
"RUS","INDPROD","TOT","IDX2015","M","2011-09",88.1,
"RUS","INDPROD","TOT","IDX2015","M","2011-10",88.8,
"RUS","INDPROD","TOT","IDX2015","M","2011-11",89.1,
"RUS","INDPROD","TOT","IDX2015","M","2011-12",89.7,
"RUS","INDPROD","TOT","IDX2015","M","2012-01",90.1,
"RUS","INDPROD","TOT","IDX2015","M","2012-02",90.8,
"RUS","INDPROD","TOT","IDX2015","M","2012-03",90.1,
"RUS","INDPROD","TOT","IDX2015","M","2012-04",90.2,
"RUS","INDPROD","TOT","IDX2015","M","2012-05",90.8,
"RUS","INDPROD","TOT","IDX2015","M","2012-06",90.9,
"RUS","INDPROD","TOT","IDX2015","M","2012-07",91.3,
"RUS","INDPROD","TOT","IDX2015","M","2012-08",92.1,
"RUS","INDPROD","TOT","IDX2015","M","2012-09",91.5,
"RUS","INDPROD","TOT","IDX2015","M","2012-10",90.7,
"RUS","INDPROD","TOT","IDX2015","M","2012-11",91.2,
"RUS","INDPROD","TOT","IDX2015","M","2012-12",91.6,
"RUS","INDPROD","TOT","IDX2015","M","2013-01",89.6,
"RUS","INDPROD","TOT","IDX2015","M","2013-02",90.2,
"RUS","INDPROD","TOT","IDX2015","M","2013-03",93.4,
"RUS","INDPROD","TOT","IDX2015","M","2013-04",92.4,
"RUS","INDPROD","TOT","IDX2015","M","2013-05",94.2,
"RUS","INDPROD","TOT","IDX2015","M","2013-06",92.7,
"RUS","INDPROD","TOT","IDX2015","M","2013-07",91.8,
"RUS","INDPROD","TOT","IDX2015","M","2013-08",91.3,
"RUS","INDPROD","TOT","IDX2015","M","2013-09",92.7,
"RUS","INDPROD","TOT","IDX2015","M","2013-10",92.3,
"RUS","INDPROD","TOT","IDX2015","M","2013-11",95.4,
"RUS","INDPROD","TOT","IDX2015","M","2013-12",96,
"RUS","INDPROD","TOT","IDX2015","M","2014-01",90.3,
"RUS","INDPROD","TOT","IDX2015","M","2014-02",92.9,
"RUS","INDPROD","TOT","IDX2015","M","2014-03",92.2,
"RUS","INDPROD","TOT","IDX2015","M","2014-04",94.5,
"RUS","INDPROD","TOT","IDX2015","M","2014-05",94,
"RUS","INDPROD","TOT","IDX2015","M","2014-06",95.1,
"RUS","INDPROD","TOT","IDX2015","M","2014-07",94.5,
"RUS","INDPROD","TOT","IDX2015","M","2014-08",94.7,
"RUS","INDPROD","TOT","IDX2015","M","2014-09",96,
"RUS","INDPROD","TOT","IDX2015","M","2014-10",97.1,
"RUS","INDPROD","TOT","IDX2015","M","2014-11",97.7,
"RUS","INDPROD","TOT","IDX2015","M","2014-12",100.1,
"RUS","INDPROD","TOT","IDX2015","M","2015-01",101.2,
"RUS","INDPROD","TOT","IDX2015","M","2015-02",100.1,
"RUS","INDPROD","TOT","IDX2015","M","2015-03",99.6,
"RUS","INDPROD","TOT","IDX2015","M","2015-04",99.5,
"RUS","INDPROD","TOT","IDX2015","M","2015-05",100.1,
"RUS","INDPROD","TOT","IDX2015","M","2015-06",99.8,
"RUS","INDPROD","TOT","IDX2015","M","2015-07",100.1,
"RUS","INDPROD","TOT","IDX2015","M","2015-08",100.9,
"RUS","INDPROD","TOT","IDX2015","M","2015-09",99.8,
"RUS","INDPROD","TOT","IDX2015","M","2015-10",100.4,
"RUS","INDPROD","TOT","IDX2015","M","2015-11",100,
"RUS","INDPROD","TOT","IDX2015","M","2015-12",99.2,
"RUS","INDPROD","TOT","IDX2015","M","2016-01",100.5,
"RUS","INDPROD","TOT","IDX2015","M","2016-02",99.8,
"RUS","INDPROD","TOT","IDX2015","M","2016-03",100.7,
"RUS","INDPROD","TOT","IDX2015","M","2016-04",100.3,
"RUS","INDPROD","TOT","IDX2015","M","2016-05",100.4,
"RUS","INDPROD","TOT","IDX2015","M","2016-06",100.7,
"RUS","INDPROD","TOT","IDX2015","M","2016-07",102,
"RUS","INDPROD","TOT","IDX2015","M","2016-08",101.7,
"RUS","INDPROD","TOT","IDX2015","M","2016-09",102.2,
"RUS","INDPROD","TOT","IDX2015","M","2016-10",104.1,
"RUS","INDPROD","TOT","IDX2015","M","2016-11",104.7,
"RUS","INDPROD","TOT","IDX2015","M","2016-12",103.9,
"RUS","INDPROD","TOT","IDX2015","M","2017-01",105.6,
"RUS","INDPROD","TOT","IDX2015","M","2017-02",104.4,
"RUS","INDPROD","TOT","IDX2015","M","2017-03",104.2,
"RUS","INDPROD","TOT","IDX2015","M","2017-04",105.6,
"RUS","INDPROD","TOT","IDX2015","M","2017-05",106.6,
"RUS","INDPROD","TOT","IDX2015","M","2017-06",106.8,
"RUS","INDPROD","TOT","IDX2015","M","2017-07",106.7,
"RUS","INDPROD","TOT","IDX2015","M","2017-08",106.8,
"RUS","INDPROD","TOT","IDX2015","M","2017-09",107,
"RUS","INDPROD","TOT","IDX2015","M","2017-10",105.7,
"RUS","INDPROD","TOT","IDX2015","M","2017-11",105.5,
"RUS","INDPROD","TOT","IDX2015","M","2017-12",104.7,
"RUS","INDPROD","TOT","IDX2015","M","2018-01",108.2,
"RUS","INDPROD","TOT","IDX2015","M","2018-02",107.3,
"RUS","INDPROD","TOT","IDX2015","M","2018-03",107.9,
"RUS","INDPROD","TOT","IDX2015","M","2018-04",108.5,
"RUS","INDPROD","TOT","IDX2015","M","2018-05",110.6,
"RUS","INDPROD","TOT","IDX2015","M","2018-06",110.2,
"RUS","INDPROD","TOT","IDX2015","M","2018-07",109.9,
"RUS","INDPROD","TOT","IDX2015","M","2018-08",109.6,
"RUS","INDPROD","TOT","IDX2015","M","2018-09",110.1,
"RUS","INDPROD","TOT","IDX2015","M","2018-10",110.3,
"RUS","INDPROD","TOT","IDX2015","M","2018-11",110.2,
"RUS","INDPROD","TOT","IDX2015","M","2018-12",111.2,
"RUS","INDPROD","TOT","IDX2015","M","2019-01",111.2,
"RUS","INDPROD","TOT","IDX2015","M","2019-02",110.9,
"RUS","INDPROD","TOT","IDX2015","M","2019-03",111.2,
"RUS","INDPROD","TOT","IDX2015","M","2019-04",113.3,
"RUS","INDPROD","TOT","IDX2015","M","2019-05",112.9,
"RUS","INDPROD","TOT","IDX2015","M","2019-06",114.7,
"RUS","INDPROD","TOT","IDX2015","M","2019-07",114.1,
"RUS","INDPROD","TOT","IDX2015","M","2019-08",114.7,
"RUS","INDPROD","TOT","IDX2015","M","2019-09",114.6,
"RUS","INDPROD","TOT","IDX2015","M","2019-10",114.9,
"RUS","INDPROD","TOT","IDX2015","M","2019-11",112.9,
"RUS","INDPROD","TOT","IDX2015","M","2019-12",112.3,
"RUS","INDPROD","TOT","IDX2015","M","2020-01",112.8,
"RUS","INDPROD","TOT","IDX2015","M","2020-02",113.9,
"RUS","INDPROD","TOT","IDX2015","M","2020-03",113,
"RUS","INDPROD","TOT","IDX2015","M","2020-04",108.4,
"RUS","INDPROD","TOT","IDX2015","M","2020-05",105.5,
"RUS","INDPROD","TOT","IDX2015","M","2020-06",106.4,
"RUS","INDPROD","TOT","IDX2015","M","2020-07",108.2,
"RUS","INDPROD","TOT","IDX2015","M","2020-08",111,
"RUS","INDPROD","TOT","IDX2015","M","2020-09",110,
"RUS","INDPROD","TOT","IDX2015","M","2020-10",109.9,
"RUS","INDPROD","TOT","IDX2015","M","2020-11",111.7,
"RUS","INDPROD","TOT","IDX2015","M","2020-12",115.3,
"RUS","INDPROD","TOT","IDX2015","M","2021-01",111.5,
"RUS","INDPROD","TOT","IDX2015","M","2021-02",112.6,
"RUS","INDPROD","TOT","IDX2015","M","2021-03",113.9,
"RUS","INDPROD","TOT","IDX2015","M","2021-04",115.9,
"RUS","INDPROD","TOT","IDX2015","M","2021-05",116.8,
"RUS","INDPROD","TOT","IDX2015","M","2021-06",116.4,
"RUS","INDPROD","TOT","IDX2015","M","2021-07",116.5,
"RUS","INDPROD","TOT","IDX2015","M","2021-08",115.8,
"RUS","INDPROD","TOT","IDX2015","M","2021-09",117.9,
"RUS","INDPROD","TOT","IDX2015","M","2021-10",119.2,
"RUS","INDPROD","TOT","IDX2015","M","2021-11",119.9,
"RUS","INDPROD","TOT","IDX2015","M","2021-12",121.7,
"SVN","INDPROD","TOT","IDX2015","M","1992-01",66.96555,
"SVN","INDPROD","TOT","IDX2015","M","1992-02",70.71624,
"SVN","INDPROD","TOT","IDX2015","M","1992-03",67.04369,
"SVN","INDPROD","TOT","IDX2015","M","1992-04",67.43438,
"SVN","INDPROD","TOT","IDX2015","M","1992-05",66.96555,
"SVN","INDPROD","TOT","IDX2015","M","1992-06",65.09019,
"SVN","INDPROD","TOT","IDX2015","M","1992-07",65.71531,
"SVN","INDPROD","TOT","IDX2015","M","1992-08",64.46508,
"SVN","INDPROD","TOT","IDX2015","M","1992-09",64.6995,
"SVN","INDPROD","TOT","IDX2015","M","1992-10",65.4809,
"SVN","INDPROD","TOT","IDX2015","M","1992-11",64.93391,
"SVN","INDPROD","TOT","IDX2015","M","1992-12",63.76183,
"SVN","INDPROD","TOT","IDX2015","M","1993-01",66.18415,
"SVN","INDPROD","TOT","IDX2015","M","1993-02",63.29299,
"SVN","INDPROD","TOT","IDX2015","M","1993-03",62.98043,
"SVN","INDPROD","TOT","IDX2015","M","1993-04",63.05857,
"SVN","INDPROD","TOT","IDX2015","M","1993-05",62.90229,
"SVN","INDPROD","TOT","IDX2015","M","1993-06",62.27718,
"SVN","INDPROD","TOT","IDX2015","M","1993-07",62.66787,
"SVN","INDPROD","TOT","IDX2015","M","1993-08",65.55904,
"SVN","INDPROD","TOT","IDX2015","M","1993-09",65.01205,
"SVN","INDPROD","TOT","IDX2015","M","1993-10",67.35624,
"SVN","INDPROD","TOT","IDX2015","M","1993-11",65.40276,
"SVN","INDPROD","TOT","IDX2015","M","1993-12",67.04369,
"SVN","INDPROD","TOT","IDX2015","M","1994-01",65.4809,
"SVN","INDPROD","TOT","IDX2015","M","1994-02",66.10601,
"SVN","INDPROD","TOT","IDX2015","M","1994-03",68.68462,
"SVN","INDPROD","TOT","IDX2015","M","1994-04",67.43438,
"SVN","INDPROD","TOT","IDX2015","M","1994-05",69.54415,
"SVN","INDPROD","TOT","IDX2015","M","1994-06",71.57578,
"SVN","INDPROD","TOT","IDX2015","M","1994-07",70.24741,
"SVN","INDPROD","TOT","IDX2015","M","1994-08",70.09113,
"SVN","INDPROD","TOT","IDX2015","M","1994-09",68.05949,
"SVN","INDPROD","TOT","IDX2015","M","1994-10",67.51252,
"SVN","INDPROD","TOT","IDX2015","M","1994-11",70.01299,
"SVN","INDPROD","TOT","IDX2015","M","1994-12",69.8567,
"SVN","INDPROD","TOT","IDX2015","M","1995-01",73.37299,
"SVN","INDPROD","TOT","IDX2015","M","1995-02",73.13857,
"SVN","INDPROD","TOT","IDX2015","M","1995-03",70.48182,
"SVN","INDPROD","TOT","IDX2015","M","1995-04",69.46601,
"SVN","INDPROD","TOT","IDX2015","M","1995-05",70.01299,
"SVN","INDPROD","TOT","IDX2015","M","1995-06",74.46693,
"SVN","INDPROD","TOT","IDX2015","M","1995-07",70.01299,
"SVN","INDPROD","TOT","IDX2015","M","1995-08",67.6688,
"SVN","INDPROD","TOT","IDX2015","M","1995-09",69.07531,
"SVN","INDPROD","TOT","IDX2015","M","1995-10",66.57484,
"SVN","INDPROD","TOT","IDX2015","M","1995-11",68.76276,
"SVN","INDPROD","TOT","IDX2015","M","1995-12",67.43438,
"SVN","INDPROD","TOT","IDX2015","M","1996-01",68.76276,
"SVN","INDPROD","TOT","IDX2015","M","1996-02",67.43438,
"SVN","INDPROD","TOT","IDX2015","M","1996-03",68.60648,
"SVN","INDPROD","TOT","IDX2015","M","1996-04",75.01391,
"SVN","INDPROD","TOT","IDX2015","M","1996-05",69.46601,
"SVN","INDPROD","TOT","IDX2015","M","1996-06",68.60648,
"SVN","INDPROD","TOT","IDX2015","M","1996-07",71.57578,
"SVN","INDPROD","TOT","IDX2015","M","1996-08",68.13763,
"SVN","INDPROD","TOT","IDX2015","M","1996-09",71.65392,
"SVN","INDPROD","TOT","IDX2015","M","1996-10",72.12275,
"SVN","INDPROD","TOT","IDX2015","M","1996-11",72.12275,
"SVN","INDPROD","TOT","IDX2015","M","1996-12",71.88834,
"SVN","INDPROD","TOT","IDX2015","M","1997-01",66.10601,
"SVN","INDPROD","TOT","IDX2015","M","1997-02",70.09113,
"SVN","INDPROD","TOT","IDX2015","M","1997-03",69.77856,
"SVN","INDPROD","TOT","IDX2015","M","1997-04",76.9674,
"SVN","INDPROD","TOT","IDX2015","M","1997-05",70.40368,
"SVN","INDPROD","TOT","IDX2015","M","1997-06",70.87252,
"SVN","INDPROD","TOT","IDX2015","M","1997-07",72.66973,
"SVN","INDPROD","TOT","IDX2015","M","1997-08",69.15345,
"SVN","INDPROD","TOT","IDX2015","M","1997-09",71.65392,
"SVN","INDPROD","TOT","IDX2015","M","1997-10",72.12275,
"SVN","INDPROD","TOT","IDX2015","M","1997-11",73.06042,
"SVN","INDPROD","TOT","IDX2015","M","1997-12",73.13857,
"SVN","INDPROD","TOT","IDX2015","M","1998-01",73.74309,"B"
"SVN","INDPROD","TOT","IDX2015","M","1998-02",74.5832,
"SVN","INDPROD","TOT","IDX2015","M","1998-03",73.92978,
"SVN","INDPROD","TOT","IDX2015","M","1998-04",74.39651,
"SVN","INDPROD","TOT","IDX2015","M","1998-05",74.20982,
"SVN","INDPROD","TOT","IDX2015","M","1998-06",72.24956,
"SVN","INDPROD","TOT","IDX2015","M","1998-07",73.08967,
"SVN","INDPROD","TOT","IDX2015","M","1998-08",74.11647,
"SVN","INDPROD","TOT","IDX2015","M","1998-09",73.18301,
"SVN","INDPROD","TOT","IDX2015","M","1998-10",72.71629,
"SVN","INDPROD","TOT","IDX2015","M","1998-11",74.30316,
"SVN","INDPROD","TOT","IDX2015","M","1998-12",71.59614,
"SVN","INDPROD","TOT","IDX2015","M","1999-01",73.46305,
"SVN","INDPROD","TOT","IDX2015","M","1999-02",71.3161,
"SVN","INDPROD","TOT","IDX2015","M","1999-03",71.96952,
"SVN","INDPROD","TOT","IDX2015","M","1999-04",70.00926,
"SVN","INDPROD","TOT","IDX2015","M","1999-05",72.06287,
"SVN","INDPROD","TOT","IDX2015","M","1999-06",73.5564,
"SVN","INDPROD","TOT","IDX2015","M","1999-07",72.24956,
"SVN","INDPROD","TOT","IDX2015","M","1999-08",73.18301,
"SVN","INDPROD","TOT","IDX2015","M","1999-09",74.11647,
"SVN","INDPROD","TOT","IDX2015","M","1999-10",75.51666,
"SVN","INDPROD","TOT","IDX2015","M","1999-11",74.5832,
"SVN","INDPROD","TOT","IDX2015","M","1999-12",75.89005,
"SVN","INDPROD","TOT","IDX2015","M","2000-01",74.11647,
"SVN","INDPROD","TOT","IDX2015","M","2000-02",76.35677,
"SVN","INDPROD","TOT","IDX2015","M","2000-03",77.38358,
"SVN","INDPROD","TOT","IDX2015","M","2000-04",77.38358,
"SVN","INDPROD","TOT","IDX2015","M","2000-05",79.34383,
"SVN","INDPROD","TOT","IDX2015","M","2000-06",79.43718,
"SVN","INDPROD","TOT","IDX2015","M","2000-07",79.15714,
"SVN","INDPROD","TOT","IDX2015","M","2000-08",79.0638,
"SVN","INDPROD","TOT","IDX2015","M","2000-09",79.62387,
"SVN","INDPROD","TOT","IDX2015","M","2000-10",78.78376,
"SVN","INDPROD","TOT","IDX2015","M","2000-11",80.27729,
"SVN","INDPROD","TOT","IDX2015","M","2000-12",81.39744,
"SVN","INDPROD","TOT","IDX2015","M","2001-01",80.37064,
"SVN","INDPROD","TOT","IDX2015","M","2001-02",80.93071,
"SVN","INDPROD","TOT","IDX2015","M","2001-03",81.39744,
"SVN","INDPROD","TOT","IDX2015","M","2001-04",81.1174,
"SVN","INDPROD","TOT","IDX2015","M","2001-05",80.93071,
"SVN","INDPROD","TOT","IDX2015","M","2001-06",81.02406,
"SVN","INDPROD","TOT","IDX2015","M","2001-07",81.77082,
"SVN","INDPROD","TOT","IDX2015","M","2001-08",81.58413,
"SVN","INDPROD","TOT","IDX2015","M","2001-09",80.65067,
"SVN","INDPROD","TOT","IDX2015","M","2001-10",82.05086,
"SVN","INDPROD","TOT","IDX2015","M","2001-11",81.02406,
"SVN","INDPROD","TOT","IDX2015","M","2001-12",81.86417,
"SVN","INDPROD","TOT","IDX2015","M","2002-01",82.98431,
"SVN","INDPROD","TOT","IDX2015","M","2002-02",82.70428,
"SVN","INDPROD","TOT","IDX2015","M","2002-03",82.33089,
"SVN","INDPROD","TOT","IDX2015","M","2002-04",84.19781,
"SVN","INDPROD","TOT","IDX2015","M","2002-05",81.86417,
"SVN","INDPROD","TOT","IDX2015","M","2002-06",82.05086,
"SVN","INDPROD","TOT","IDX2015","M","2002-07",83.26435,
"SVN","INDPROD","TOT","IDX2015","M","2002-08",83.17101,
"SVN","INDPROD","TOT","IDX2015","M","2002-09",83.54439,
"SVN","INDPROD","TOT","IDX2015","M","2002-10",82.51759,
"SVN","INDPROD","TOT","IDX2015","M","2002-11",82.42424,
"SVN","INDPROD","TOT","IDX2015","M","2002-12",82.23755,
"SVN","INDPROD","TOT","IDX2015","M","2003-01",81.86417,
"SVN","INDPROD","TOT","IDX2015","M","2003-02",83.63773,
"SVN","INDPROD","TOT","IDX2015","M","2003-03",83.07766,
"SVN","INDPROD","TOT","IDX2015","M","2003-04",82.33089,
"SVN","INDPROD","TOT","IDX2015","M","2003-05",83.07766,
"SVN","INDPROD","TOT","IDX2015","M","2003-06",82.42424,
"SVN","INDPROD","TOT","IDX2015","M","2003-07",83.17101,
"SVN","INDPROD","TOT","IDX2015","M","2003-08",83.26435,
"SVN","INDPROD","TOT","IDX2015","M","2003-09",83.73108,
"SVN","INDPROD","TOT","IDX2015","M","2003-10",85.59799,
"SVN","INDPROD","TOT","IDX2015","M","2003-11",85.97137,
"SVN","INDPROD","TOT","IDX2015","M","2003-12",84.75788,
"SVN","INDPROD","TOT","IDX2015","M","2004-01",85.78468,
"SVN","INDPROD","TOT","IDX2015","M","2004-02",85.69134,
"SVN","INDPROD","TOT","IDX2015","M","2004-03",86.90483,
"SVN","INDPROD","TOT","IDX2015","M","2004-04",87.55825,
"SVN","INDPROD","TOT","IDX2015","M","2004-05",85.31796,
"SVN","INDPROD","TOT","IDX2015","M","2004-06",86.34476,
"SVN","INDPROD","TOT","IDX2015","M","2004-07",86.81149,
"SVN","INDPROD","TOT","IDX2015","M","2004-08",87.6516,
"SVN","INDPROD","TOT","IDX2015","M","2004-09",87.74494,
"SVN","INDPROD","TOT","IDX2015","M","2004-10",87.37156,
"SVN","INDPROD","TOT","IDX2015","M","2004-11",87.09152,
"SVN","INDPROD","TOT","IDX2015","M","2004-12",86.34476,
"SVN","INDPROD","TOT","IDX2015","M","2005-01",88.00733,
"SVN","INDPROD","TOT","IDX2015","M","2005-02",86.30719,
"SVN","INDPROD","TOT","IDX2015","M","2005-03",88.20735,
"SVN","INDPROD","TOT","IDX2015","M","2005-04",88.70739,
"SVN","INDPROD","TOT","IDX2015","M","2005-05",90.40753,
"SVN","INDPROD","TOT","IDX2015","M","2005-06",91.40762,
"SVN","INDPROD","TOT","IDX2015","M","2005-07",94.30786,
"SVN","INDPROD","TOT","IDX2015","M","2005-08",88.00733,
"SVN","INDPROD","TOT","IDX2015","M","2005-09",91.30761,
"SVN","INDPROD","TOT","IDX2015","M","2005-10",93.00775,
"SVN","INDPROD","TOT","IDX2015","M","2005-11",93.6078,
"SVN","INDPROD","TOT","IDX2015","M","2005-12",95.40795,
"SVN","INDPROD","TOT","IDX2015","M","2006-01",93.90783,
"SVN","INDPROD","TOT","IDX2015","M","2006-02",92.90775,
"SVN","INDPROD","TOT","IDX2015","M","2006-03",91.40762,
"SVN","INDPROD","TOT","IDX2015","M","2006-04",93.40778,
"SVN","INDPROD","TOT","IDX2015","M","2006-05",97.40812,
"SVN","INDPROD","TOT","IDX2015","M","2006-06",93.6078,
"SVN","INDPROD","TOT","IDX2015","M","2006-07",98.90824,
"SVN","INDPROD","TOT","IDX2015","M","2006-08",96.20802,
"SVN","INDPROD","TOT","IDX2015","M","2006-09",97.50813,
"SVN","INDPROD","TOT","IDX2015","M","2006-10",98.80824,
"SVN","INDPROD","TOT","IDX2015","M","2006-11",100.8084,
"SVN","INDPROD","TOT","IDX2015","M","2006-12",103.7086,
"SVN","INDPROD","TOT","IDX2015","M","2007-01",102.4085,
"SVN","INDPROD","TOT","IDX2015","M","2007-02",101.2084,
"SVN","INDPROD","TOT","IDX2015","M","2007-03",100.7084,
"SVN","INDPROD","TOT","IDX2015","M","2007-04",102.8086,
"SVN","INDPROD","TOT","IDX2015","M","2007-05",101.4084,
"SVN","INDPROD","TOT","IDX2015","M","2007-06",104.5087,
"SVN","INDPROD","TOT","IDX2015","M","2007-07",106.1088,
"SVN","INDPROD","TOT","IDX2015","M","2007-08",105.8088,
"SVN","INDPROD","TOT","IDX2015","M","2007-09",103.8086,
"SVN","INDPROD","TOT","IDX2015","M","2007-10",106.3089,
"SVN","INDPROD","TOT","IDX2015","M","2007-11",104.4087,
"SVN","INDPROD","TOT","IDX2015","M","2007-12",104.1087,
"SVN","INDPROD","TOT","IDX2015","M","2008-01",107.609,
"SVN","INDPROD","TOT","IDX2015","M","2008-02",109.1091,
"SVN","INDPROD","TOT","IDX2015","M","2008-03",108.009,
"SVN","INDPROD","TOT","IDX2015","M","2008-04",108.509,
"SVN","INDPROD","TOT","IDX2015","M","2008-05",107.409,
"SVN","INDPROD","TOT","IDX2015","M","2008-06",111.7093,
"SVN","INDPROD","TOT","IDX2015","M","2008-07",105.2088,
"SVN","INDPROD","TOT","IDX2015","M","2008-08",108.409,
"SVN","INDPROD","TOT","IDX2015","M","2008-09",107.509,
"SVN","INDPROD","TOT","IDX2015","M","2008-10",107.3089,
"SVN","INDPROD","TOT","IDX2015","M","2008-11",94.40787,
"SVN","INDPROD","TOT","IDX2015","M","2008-12",85.30711,
"SVN","INDPROD","TOT","IDX2015","M","2009-01",91.10759,
"SVN","INDPROD","TOT","IDX2015","M","2009-02",87.00725,
